t_s,M_kg,P_bar,T_K,mdot_kg_s,V2_m_s,rho1_kg_m3,rho2_kg_m3,h1_J_kg,h2_J_kg
1.900000000000001,12.433598113904885,3.8198925386868092,210.45669848471874,0.03501798770992191,75.45864423797083,1151.518320684626,27.355115666571198,44830.9312422527,39991.025300554946
1.950000000000001,12.43184721451939,3.8375446134397038,210.5606570369005,0.03502158372764168,75.73866544905152,1151.1848851193934,27.25677698151721,45014.48161424177,40138.587986838924
2.000000000000001,12.430096135333008,3.8552809016379235,210.66474627532062,0.03502518204089943,76.0189245717929,1150.8508868967529,27.159079555727313,45198.29195899729,40286.24659990314
2.0500000000000007,12.428344876230963,3.8731018577504206,210.7689666700736,0.03502878267844122,76.29942277773985,1150.51632366757,27.06201684346247,45382.363310820394,40434.00168203655
2.1000000000000005,12.42659343709704,3.89100818124912,210.87332010153682,0.035032385717469985,76.5801650309356,1150.1811885463983,26.96558109079131,45566.699196908085,40581.85577216755
2.1500000000000004,12.424841817811167,3.909000172147483,210.97780609961598,0.03503599115375604,76.86114996880174,1149.8454821872756,26.869766819332888,45751.29899455267,40729.80807620504
2.2,12.423090018253479,3.9270783749294216,211.0824256044998,0.035039599031545035,77.14238002229831,1149.5092007091312,26.77456733234777,45936.16457370116,40877.85979752217
2.25,12.421338038301903,3.945243419509346,211.18718002647165,0.03504320941102662,77.42385888246147,1149.17233870994,26.679975608592155,46121.29863724012,41026.01280162651
2.3,12.41958587783135,3.963495694899756,211.29206936553123,0.03504682230353263,77.7055864482733,1148.8348953141108,26.585985995207114,46306.70139765425,41174.26695717469
2.3499999999999996,12.417833536716174,3.9818358383411683,211.39709503196184,0.03505043776875545,77.98756640565287,1148.4968651022411,26.492591659091193,46492.375561874214,41322.624125079514
2.3999999999999995,12.416081014827736,4.000264327018141,211.5022574958578,0.03505405583376648,78.26979991294372,1148.1582456712028,26.399786699664336,46678.32217692578,41471.08483527537
2.4499999999999993,12.414328312036048,4.018781640829572,211.60755722731352,0.03505767652543683,78.5522881277673,1147.819034611366,26.307565295278966,46864.54229141704,41619.64961682544
2.499999999999999,12.412575428209776,4.0373884286005515,211.71299563661216,0.035061299902729666,78.8350347277428,1147.4792264758332,26.21592088780585,47051.03861866403,41768.32032321828
2.549999999999999,12.410822363214638,4.056085177440547,211.81857319384812,0.03506492599205447,79.1180408660164,1147.1388188378023,26.12484782793778,47237.81221130219,41917.097479397045
2.5999999999999988,12.409069116915036,4.074872460916708,211.9242908392102,0.03506855483575952,79.40130895440815,1146.797807747104,26.034340140109784,47424.86495542669,42065.98227130432
2.6499999999999986,12.407315689173249,4.09375077257062,212.03014904279263,0.03507218645984123,79.6848401431935,1146.456190761545,25.944392332174495,47612.197907348476,42214.97522099912
2.6999999999999984,12.405562079850256,4.112720777301414,212.13614921487869,0.03507582092233126,79.96863809868078,1146.1139623960355,25.854998194122548,47799.81378926223,42364.07817180812
2.7499999999999982,12.40380828880414,4.131782976054138,212.24229182556275,0.03507945824879676,80.2527039668273,1145.771120190728,25.766152394434727,47987.71366163536,42513.291641746226
2.799999999999998,12.4020543158917,4.150937872617664,212.34857734493906,0.03508309846461862,80.53703889295801,1145.4276616789007,25.677849670969767,48175.89858661278,42662.61614801382
2.849999999999998,12.400300160968468,4.170186229150109,212.4550076533854,0.03508674164325812,80.8216477923187,1145.0835798265334,25.59008367119364,48364.37212566254,42812.054186576774
2.8999999999999977,12.398545823886305,4.189528472412634,212.5615827509015,0.03509038779357842,81.10653054817377,1144.73887366763,25.502849677448364,48553.13451292431,42961.605609996746
2.9499999999999975,12.396791304496626,4.208965202413945,212.66830357767637,0.03509403695644237,81.39168955690064,1144.3935391888922,25.416142265258575,48742.18764934978,43111.27158976192
2.9999999999999973,12.395036602648803,4.228497023292075,212.77517107389866,0.03509768917250314,81.67712721231318,1144.0475723671575,25.32995608603057,48931.533438203194,43261.05329499526
3.049999999999997,12.393281718190178,4.248124629719162,212.88218664985146,0.03510041730740704,81.96112570613803,1143.7009676464288,25.244148870407187,49121.17461820075,43411.19241023599
3.099999999999997,12.391526697324807,4.267848028362319,212.989347955063,0.035104108929924584,82.24717891208424,1143.353731646717,25.15899625591661,49311.10726484673,43561.198591699795
3.149999999999997,12.38977149187831,4.2876682653355305,213.09665828019376,0.03510780292933149,82.53351555436262,1143.0058527059562,25.07434949201239,49501.33745288829,43711.32344159041
3.1999999999999966,12.388016101731843,4.3075861352346,213.20411950562146,0.03511149938583534,82.82014052849644,1142.6573237129455,24.990202780986706,49691.86876169667,43861.56943611076
3.2499999999999964,12.386260526762552,4.327602176527535,213.31173210144038,0.03511519833095254,83.1070549645176,1142.3081421177674,24.906551508504123,49882.70227309839,44011.93707595434
3.2999999999999963,12.384504766846005,4.3477170186604575,213.41949700783937,0.03511889981224782,83.39426124490298,1141.9583038366054,24.823390756465468,50073.839904614855,44162.4275173192
3.349999999999996,12.382748821855392,4.367931295523343,213.52741516500708,0.03512260387712914,83.68176174994892,1141.6078047752624,24.74071567402414,50265.2835762105,44313.04191407157
3.399999999999996,12.380992691661536,4.388245645246691,213.63548751313238,0.03512631057289242,83.96955885787992,1141.256640829102,24.658521476455565,50457.03521031777,44463.781417748854
3.4499999999999957,12.37923637613289,4.408660710370476,213.74371499240397,0.035130019946685825,84.25765494479204,1140.9048078829571,24.576803444041776,50649.09673185279,44614.647177576495
3.4999999999999956,12.377479875135556,4.429177137834481,213.8520985430107,0.035133732045516,84.54605238468025,1140.5523018110553,24.49555692098285,50841.47006823452,44765.64034047639
3.5499999999999954,12.37572318853328,4.449795579041239,213.96063910514115,0.03513744691627723,84.83475354951835,1140.1991184769524,24.414777314330838,51034.15714941021,44916.76205107382
3.599999999999995,12.373966316187467,4.4705166898438184,214.06933761898426,0.0351411646057223,85.12376080921406,1139.845253733439,24.334460092940557,51227.15990787083,45068.013451712184
3.649999999999995,12.37220925795718,4.491341220688933,214.17819549482317,0.0351448851765423,85.41307778081139,1139.4907018910021,24.254600442811547,51420.481113593436,45219.39633600114
3.699999999999995,12.370452013698353,4.512269837415277,214.28721367284655,0.03514860867521505,85.70270682875041,1139.135458778487,24.17519396069834,51614.12270468652,45370.91184057799
3.7499999999999947,12.368694583264592,4.533303119699881,214.3963926231488,0.035152335132046346,85.99264906731277,1138.779521746659,24.09623664076092,51808.08578663972,45522.560447067815
3.7999999999999945,12.36693696650799,4.554441832628228,214.50573375601323,0.03515606460933359,86.28290810616673,1138.422885070794,24.01772385252236,52002.37313772437,45674.343941155734
3.8499999999999943,12.365179163277523,4.575686747182296,214.61523848172277,0.035159797169206884,86.57348755108386,1138.0655430120505,23.93965103190638,52196.987539487505,45826.26410474349
3.899999999999994,12.363421173419063,4.597038365233893,214.72490680027755,0.035163532825613276,86.86438726387385,1137.7074944228095,23.86201467492233,52391.92926968487,45978.32076116586
3.949999999999994,12.361662996777783,4.618497650807825,214.83474106214942,0.035167271672460726,87.15561333944714,1137.348730470576,23.784809667281912,52587.2027867944,46130.516990705466
3.999999999999994,12.35990463319416,4.640065114867553,214.94474126733843,0.03517101372347996,87.44716563636592,1136.9892499856824,23.70803261142024,52782.808373838474,46282.85261267956
4.049999999999994,12.358146082507986,4.661741641168127,215.05490929622204,0.03517475905628113,87.73904899621937,1136.6290456433487,23.631678845648977,52978.749660011585,46435.33004906475
4.099999999999993,12.356387344555172,4.683527841907941,215.1652456188947,0.03517850770038484,88.03126452063246,1136.2681147156038,23.55574474591739,53175.027769551685,46587.94976641536
4.149999999999993,12.354628419170153,4.705424519425127,215.27575164563953,0.035182259717154274,88.32381579992429,1135.9064513879794,23.480226090087562,53371.6455018387,46740.71352999859
4.199999999999993,12.352869306184296,4.72743248222945,215.3864287867397,0.035186015167809545,88.61670642072657,1135.5440498311796,23.405118715450936,53568.60565971502,46893.62310138636
4.249999999999993,12.351110005425905,4.749552357098258,215.4972775122896,0.035189774081550995,88.90993747937242,1135.1809072818048,23.33041914909171,53765.909375874406,47046.67894067638
4.299999999999993,12.349350516721827,4.771785010172364,215.6082994676196,0.035193536527326874,89.20351317947507,1134.8170171145475,23.25612317424769,53963.55987768349,47199.883128656824
4.3499999999999925,12.347590839895462,4.794131219918774,215.71949582796543,0.03519730255801701,89.49743647774162,1134.452374229371,23.182226946523134,54161.55955923617,47353.23709356188
4.399999999999992,12.34583097476756,4.8165916754972065,215.830867298469,0.03520107221046749,89.79170908636713,1134.0869750552192,23.10872698206509,54359.90998056282,47506.74161300965
4.449999999999992,12.344070921157037,4.8391672610516405,215.9424155244604,0.03520484555323918,90.08633519965264,1133.7208129233006,23.035619224960875,54558.61437926146,47660.39875801291
4.499999999999992,12.342310678879375,4.861858819994477,216.05414191622293,0.035208622646794904,90.3813183869594,1133.353881919918,22.96289983005052,54757.675578073875,47814.21027171369
4.549999999999992,12.340550247747036,4.884667010241446,216.16604694385086,0.03521240351970596,90.67665973326687,1132.9861792058512,22.89056561091364,54957.09472778791,47968.17660046265
4.599999999999992,12.33878962757105,4.907592782472614,216.2781324877218,0.03521618824809208,90.97236404379342,1132.6176972949015,22.818612514506157,55156.87549548296,48122.300128723946
4.6499999999999915,12.337028818158645,4.930636901949409,216.3903994880244,0.03521997687618271,91.26843363942635,1132.2484317751223,22.74703714495671,55357.01987634166,48276.58194419645
4.699999999999991,12.335267819314836,4.953800236175751,216.50284935504195,0.03522376946396653,91.5648720785635,1131.8783766743363,22.675835852201626,55557.530706946156,48431.02377799701
4.749999999999991,12.333506630841638,4.977083659294509,216.61548349905752,0.0352275660713017,91.861682916219,1131.5075260042718,22.6050050360616,55758.41082766824,48585.62735769827
4.799999999999991,12.331745252538074,5.0004878567547255,216.7283023901656,0.0352313667262525,92.15886722790572,1131.1358768584084,22.53454173063148,55959.66140538738,48740.39311796624
4.849999999999991,12.32998368420176,5.024013910135801,216.841308378838,0.035235171520125314,92.45643104000496,1130.7634201211124,22.46444183988735,56161.28696478326,48895.32407022635
4.899999999999991,12.328221925625755,5.047662615403599,216.95450240526344,0.03523898049658131,92.75437666043202,1130.3901513056476,22.394702197188483,56363.28951879277,49050.42128757727
4.94999999999999,12.326459976600926,5.071434773974582,217.06788540963083,0.035242793699196986,93.05270639573357,1130.0160659118692,22.325319674767947,56565.67108358571,49205.685841150706
4.99999999999999,12.324697836915966,5.095331390913186,217.18145927231757,0.03524661120305111,93.35142502348288,1129.6411563217307,22.256290613638402,56768.43535729043,49361.120086462724
5.04999999999999,12.322935506355813,5.119353380177519,217.29522540360688,0.035250433067278895,93.65053608045937,1129.2654164500907,22.18761169071506,56971.58520319914,49516.72573126533
5.09999999999999,12.32117298470245,5.143501562919578,217.40918474368752,0.03525425933511491,93.95004186501757,1128.8888417486094,22.119279908391857,57175.12264893034,49672.50383745757
5.14999999999999,12.319410271735695,5.167776866046223,217.52333870284264,0.03525809006547487,94.24994590902864,1128.5114261004198,22.05129202630611,57379.05056533695,49828.456107060345
5.1999999999999895,12.317647367232421,5.192180324054167,217.63768916144969,0.03526192533292417,94.55025297560304,1128.1331618159263,21.983644570157686,57583.372667425276,49984.58488033732
5.249999999999989,12.315884270965775,5.216712879129833,217.7522375297919,0.03526576519611588,94.8509665890438,1127.754042741092,21.916334390911455,57788.09183481347,50140.89185136896
5.299999999999989,12.314120982705969,5.24137537943943,217.86698474805803,0.03526960969784064,95.1520890372187,1127.374064261397,21.849358654755317,57993.210110879576,50297.3780699548
5.349999999999989,12.312357502221078,5.266168780529627,217.98193222653123,0.035273458896544964,95.4536238397877,1126.9932201899749,21.782714290024863,58198.73038308913,50454.0452245636
5.399999999999989,12.31059382927625,5.2910942491082045,218.09708231568334,0.03527731288201439,95.75557697838099,1126.611501204567,21.71639772592316,58404.6572247047,50610.89628061145
5.449999999999989,12.30882996363215,5.316152655232642,218.21243595570328,0.03528117169669191,96.05795073195769,1126.2289026370192,21.650406250004217,58610.99269185605,50767.93227785632
5.4999999999999885,12.307065905047315,5.341344977577178,218.32799455687402,0.0352850353986494,96.36074860996935,1125.8454182438907,21.584736915519763,58817.73968541554,50925.15489364288
5.549999999999988,12.305301653277382,5.366672305308828,218.44375999957325,0.03528890406154813,96.66397535009006,1125.4610402021224,21.519386549776804,59024.901951948406,51082.56644103801
5.599999999999988,12.303537208074305,5.392135633187649,218.559733694084,0.035292777743211476,96.96763445469661,1125.0757622289111,21.45435228776338,59232.4824016573,51240.16858967858
5.649999999999988,12.301772569187145,5.417735963547456,218.67591705068946,0.03529665650134107,97.27172942334705,1124.6895780227856,21.389631301722844,59440.48394919637,51397.96300593886
5.699999999999988,12.300007736362078,5.443474410502375,218.79231194976722,0.035300540409213606,97.57626498257397,1124.302479699615,21.325220541289767,59648.9103555981,51555.95199084103
5.749999999999988,12.298242709341617,5.469351992835579,218.9089198016003,0.0353044295242834,97.88124462507436,1123.914460917548,21.261117256603356,59857.76454510789,51714.13720315729
5.799999999999987,12.296477487865403,5.495369841972315,219.02574248656634,0.03530832391955782,98.18667306966493,1123.5255137500108,21.197318477375557,60067.050288813014,51872.52093559714
5.849999999999987,12.294712071669425,5.521528993405523,219.14278141494844,0.03531222365224667,98.49255380233485,1123.13563181406,21.133821529142395,60276.770520733095,52031.104839403146
5.899999999999987,12.292946460486812,5.547830596138958,219.2600384671241,0.03531612879509308,98.79889153434758,1122.7448071399451,21.070623519184622,60486.92902219918,52189.89119904577
5.949999999999987,12.291180654047057,5.574275808641803,219.37751552347095,0.0353200394207024,99.10569097258065,1122.353031734745,21.007721595144915,60697.52958002307,52348.88229434331
5.999999999999987,12.289414652076022,5.6008656925177664,219.49521399427204,0.03532395558589738,99.41295559254392,1121.9602991511906,20.945113193616756,60908.57514352482,52508.07976482647
6.0499999999999865,12.287648454296727,5.627601424229772,219.61313575990496,0.03532787736302019,99.72069009379959,1121.5666013520297,20.88279553613859,61120.069510056404,52667.48588219033
6.099999999999986,12.285882060428577,5.654484189912806,219.73128270074724,0.035331804824269064,100.02889917163075,1121.1719302762324,20.82076588276417,61332.01648260361,52827.10291353858
6.149999999999986,12.284115470187363,5.681515077916032,219.84965622708197,0.03533573802608545,100.337586291436,1120.776279410462,20.75902177584761,61544.41902623534,52986.93248686268
6.199999999999986,12.282348683286058,5.708695400724278,219.96825868938117,0.03533967705601622,100.64675736664171,1120.37963907559,20.69756030304797,61757.281798588374,53146.977495431674
6.249999999999986,12.280581699433258,5.736026373959778,220.0870919680222,0.03534362198583639,100.95641707997518,1119.9820011379757,20.63637883633297,61970.60861988245,53307.24019270043
6.299999999999986,12.278814518333967,5.763509114525628,220.20615747328844,0.035347572871581225,101.26656888574055,1119.583359013702,20.575475023456374,62184.402471994785,53467.72219418791
6.349999999999985,12.277047139690387,5.791144856925985,220.32545708555728,0.03535152978476259,101.57721745984696,1119.1837045223203,20.51484630337329,62398.66718631967,53628.425745467386
6.399999999999985,12.275279563201149,5.818935064769156,220.444993625395,0.035355492827910714,101.88836992103869,1118.7830263059568,20.45448967689163,62613.40828941747,53789.354353026014
6.449999999999985,12.273511788559754,5.84688077552154,220.56476803299034,0.03535946204106113,102.20002848860517,1118.381319282503,20.394403131779562,62828.62793628065,53950.5089866697
6.499999999999985,12.2717438154577,5.874983364626558,220.68478265881538,0.0353634375108627,102.51219904908152,1117.978573617579,20.33458397682959,63044.33082138939,54111.89251059266
6.549999999999985,12.269975643582157,5.903244108831421,220.80503938324745,0.035367419308233734,102.82488626125604,1117.5747810262865,20.275029792298966,63260.52080097505,54273.507151530845
6.5999999999999845,12.268207272616745,5.931664517502543,220.925541026853,0.03537140753505711,103.13809722340294,1117.1699300380074,20.215737730127316,63477.20342830592,54435.35639427142
6.649999999999984,12.266438702239993,5.960245667888539,221.0462885298208,0.03537540223082485,103.45183414160782,1116.764015471528,20.156705902714894,63694.380882094374,54597.44119292105
6.699999999999984,12.264669932128452,5.988989092178836,221.16728471271693,0.03537940349710107,103.76610410485536,1116.3570257997096,20.0979315319056,63912.05872904603,54759.7650221113
6.749999999999984,12.262900961953598,6.017896224260123,221.28853192601355,0.03538341141971939,104.08091297459303,1115.9489510438136,20.039412108643102,64130.24169789502,54922.33071911393
6.799999999999984,12.261131791382612,6.046968285107843,221.4100315799937,0.03538742605327808,104.39626416705636,1115.5397843614383,19.981145609754446,64348.93283219966,55085.139855967514
6.849999999999984,12.259362420079947,6.0762067311978445,221.53178602512924,0.03539144748330235,104.71216353558448,1115.1295157175814,19.923129589891193,64568.13687412794,55248.1952606704
6.8999999999999835,12.257592847705782,6.105613145159846,221.65379808198662,0.03539547581065478,105.02861814724731,1114.7181334604102,19.865361417256747,64787.85941995981,55411.500384527564
6.949999999999983,12.255823073915249,6.135188896209089,221.77606963094325,0.03539951110497913,105.34563262494679,1114.3056290754669,19.807838941448537,65008.10438059695,55575.057414419236
6.999999999999983,12.25405309836,6.164935364786396,221.8986025523767,0.035403553435763485,105.66321158813561,1113.8919940201267,19.750560040683283,65228.875673697235,55738.868533045985
7.049999999999983,12.252282920688211,6.194854286889972,222.02140013694765,0.03540760291884214,105.98136330607798,1113.4772149583139,19.69352196837844,65450.179765656794,55902.93780267413
7.099999999999983,12.25051254054227,6.224946954290571,222.1444637949392,0.03541165960784752,106.30009117029458,1113.0612848708843,19.636722887372752,65672.01974227089,56067.26676687989
7.149999999999983,12.248741957561878,6.255215130942227,222.26779681701214,0.03541572361822894,106.61940343822829,1112.6441903524137,19.58016012251908,65894.40208640014,56231.859475305006
7.199999999999982,12.246971171380967,6.285660133471235,222.3914006134495,0.03541979534091074,106.93924609352425,1112.2259243214817,19.523842561484265,66117.32989874465,56396.68615665173
7.249999999999982,12.24520018161392,6.316283754256441,222.515278474912,0.035423874269516806,107.2597429410797,1111.806473301992,19.467746097145195,66340.80967896667,56561.813780322365
7.299999999999982,12.243428987900446,6.347087568914413,222.63943275187165,0.0354279607426936,107.58084506348376,1111.3858269625434,19.411878789037374,66564.84623978683,56727.215383146555
7.349999999999982,12.24165758986331,6.378073284010574,222.76386626489457,0.035432054849008195,107.902559485903,1110.9639733432803,19.356238319675988,66789.44525072738,56892.89438348924
7.399999999999982,12.239885987120859,6.409242268513263,222.88858042426406,0.03543615663048879,108.22488958213042,1110.540905231376,19.30082303172056,67014.60984395148,57058.85231648081
7.4499999999999815,12.238114179289335,6.440596610658423,223.01357946082948,0.03544026622178035,108.5478460100773,1110.1166058098404,19.24563004555212,67240.34825258456,57225.09446458481
7.499999999999981,12.236342165978245,6.472137708241386,223.138864784874,0.03544438366462106,108.87143213204416,1109.6910677935828,19.190657765357418,67466.66362605548,57391.6223509188
7.549999999999981,12.234569946795014,6.503867445759962,223.26443968705834,0.0354484826547595,109.1955748163046,1109.2642774770138,19.13590379634335,67693.5625186081,57558.4399930644
7.599999999999981,12.232797522662276,6.5357876060559414,223.3903069879487,0.035452583849375614,109.52034390126704,1108.8362227096354,19.081365985316356,67921.05064519831,57725.55077618428
7.649999999999981,12.231024893469806,6.5678998682888725,223.51646903801708,0.03545668884939645,109.84574974051999,1108.4068929006714,19.02704241371129,68149.13288046673,57892.95745481832
7.699999999999981,12.229252059027337,6.600206046508671,223.6429286578297,0.03546079777506905,110.17179930049662,1107.9762758212357,18.9729309897267,68377.81495810287,58060.6634011603
7.7499999999999805,12.227479019138583,6.63270809198209,223.7696891380474,0.03546491076248778,110.49850075533206,1107.5443575988118,18.919029454160466,68607.10347209795,58228.67260329825
7.79999999999998,12.225705773600458,6.665407853183074,223.8967532992363,0.035469027933087344,110.82586106297909,1107.1111259183167,18.86533578217691,68837.0041766804,58396.98841838227
7.84999999999998,12.223932322203803,6.698307195358889,224.02412396196274,0.03547343326895178,111.15454105202392,1106.6765684224354,18.811887851379968,69067.52283616932,58565.488140099274
7.89999999999998,12.222158650540354,6.731408244886389,224.15180488698184,0.035477616800285786,111.48337638123607,1106.2406695003604,18.75861165955566,69298.6669273731,58734.40201014439
7.94999999999998,12.22038476970034,6.76471302629038,224.27979936495421,0.03548180903048041,111.81290498150938,1105.8034150962276,18.705537439818762,69530.44308793603,58903.632240979896
7.99999999999998,12.218610679248815,6.798223214176155,224.40810927625745,0.03548601001519632,112.14313133533264,1105.36479592886,18.652663679712408,69762.85541205187,59073.18089951462
8.04999999999998,12.216836378748056,6.831941114223005,224.53673885174098,0.03549021988689549,112.47406596909593,1104.924794638553,18.59998792626924,69995.91226185947,59243.053152318884
8.09999999999998,12.215061867753711,6.865868559522165,224.66569044187665,0.035494438716301216,112.80571456334243,1104.4834002468413,18.547508532007946,70229.61860467064,59413.251674116276
8.14999999999998,12.213287145817896,6.900007896586043,224.794968277514,0.035498666635485635,113.13808762844504,1104.0405952915846,18.49522311427685,70463.98282701768,59583.7816143973
8.199999999999982,12.211512212486122,6.934360996057725,224.9245747091249,0.035502903714829386,113.47119083246456,1103.5963686993184,18.443130085289198,70699.00991895105,59754.64563377503
8.249999999999982,12.20973706730038,6.968930246043342,225.0545139675588,0.035507150086015946,113.80503467014819,1103.1507029032746,18.391227130564516,70934.70829195091,59925.848864825064
8.299999999999983,12.20796170979608,7.003717806994445,225.1847893434763,0.03551140584979067,114.13962721177217,1102.703583504933,18.339512347971837,71171.08466550386,60097.39519189155
8.349999999999984,12.206186139503592,7.0387259859660825,225.31540459763255,0.03551567112206801,114.47497772764159,1102.2549944391264,18.287983680919584,71408.14662477432,60269.289110168516
